From	To	Species	Gene Name
1452232_at	Q8BZW0	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7
1452232_at	Q3U8I4	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine: polypeptide N-acetylgalactosaminyltransferase 7
1420559_a_at	P70390	Mus musculus	short stature homeobox 2
1420559_a_at	Q3UM84	Mus musculus	short stature homeobox 2
1420559_a_at	P70369	Mus musculus	short stature homeobox 2
1449522_at	O08747	Mus musculus	unc-5 homolog C (C. elegans)
1449522_at	Q3UTY3	Mus musculus	unc-5 homolog C (C. elegans)
1449522_at	Q3TPN7	Mus musculus	unc-5 homolog C (C. elegans)
1449522_at	Q3TSU2	Mus musculus	unc-5 homolog C (C. elegans)
1449522_at	Q8CD16	Mus musculus	unc-5 homolog C (C. elegans)
1449522_at	Q3URW2	Mus musculus	unc-5 homolog C (C. elegans)
1449522_at	Q3UQ08	Mus musculus	unc-5 homolog C (C. elegans)
1452792_at	Q80W18	Mus musculus	DAZ interacting protein 1
1452792_at	Q6ZQ10	Mus musculus	DAZ interacting protein 1
1452792_at	Q9CPS9	Mus musculus	DAZ interacting protein 1
1452792_at	Q6PAU2	Mus musculus	DAZ interacting protein 1
1452792_at	Q9CRK5	Mus musculus	DAZ interacting protein 1
1452792_at	Q8C3Q2	Mus musculus	DAZ interacting protein 1
1452792_at	Q4QQM0	Mus musculus	DAZ interacting protein 1
1452792_at	Q3URS5	Mus musculus	DAZ interacting protein 1
1452792_at	Q8BMD2	Mus musculus	DAZ interacting protein 1
1429052_at	Q8CC23	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	B9EJA3	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	Q8CC54	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	Q3V315	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	Q8BNN7	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	Q64487	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	Q64488	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	Q8R169	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	Q8VBV0	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	Q3UUC2	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	Q64486	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	Q64495	Mus musculus	protein tyrosine phosphatase, receptor type, D
1429052_at	Q8C922	Mus musculus	protein tyrosine phosphatase, receptor type, D
1449126_at	Q60906	Mus musculus	zinc finger protein 90
1449126_at	Q543I6	Mus musculus	zinc finger protein 90
1449126_at	Q3U4J5	Mus musculus	zinc finger protein 90
1449126_at	Q61967	Mus musculus	zinc finger protein 90
1455582_at	Q9QXP7	Mus musculus	C1q and tumor necrosis factor related protein 1
1455582_at	Q8R1P2	Mus musculus	C1q and tumor necrosis factor related protein 1
1455582_at	Q80VI9	Mus musculus	C1q and tumor necrosis factor related protein 1
1455582_at	A2A4W1	Mus musculus	C1q and tumor necrosis factor related protein 1
1455582_at	A2A4W2	Mus musculus	C1q and tumor necrosis factor related protein 1
1417129_a_at	Q3TYM2	Mus musculus	Meis homeobox 2
1417129_a_at	P97404	Mus musculus	Meis homeobox 2
1417129_a_at	P97403	Mus musculus	Meis homeobox 2
1417129_a_at	O35676	Mus musculus	Meis homeobox 2
1417129_a_at	O35677	Mus musculus	Meis homeobox 2
1417129_a_at	B1AWK6	Mus musculus	Meis homeobox 2
1417129_a_at	Q3TY73	Mus musculus	Meis homeobox 2
1417129_a_at	Q3UJ35	Mus musculus	Meis homeobox 2
1417129_a_at	P97367	Mus musculus	Meis homeobox 2
1417129_a_at	B1AWK4	Mus musculus	Meis homeobox 2
1417129_a_at	Q6GU28	Mus musculus	Meis homeobox 2
1417129_a_at	B1AWK1	Mus musculus	Meis homeobox 2
1449215_at	A2RSK7	Mus musculus	solute carrier family 22 (organic cation transporter), member 21
1449215_at	Q5SWV0	Mus musculus	solute carrier family 22 (organic cation transporter), member 21
1449215_at	Q9WTN6	Mus musculus	solute carrier family 22 (organic cation transporter), member 21
1424270_at	Q6P207	Mus musculus	doublecortin-like kinase 1
1424270_at	Q9JLM7	Mus musculus	doublecortin-like kinase 1
1424270_at	Q9JLM8	Mus musculus	doublecortin-like kinase 1
1424270_at	Q8BQN2	Mus musculus	doublecortin-like kinase 1
1424270_at	Q9JLM6	Mus musculus	doublecortin-like kinase 1
1424270_at	Q8BRN4	Mus musculus	doublecortin-like kinase 1
1424270_at	A3KN70	Mus musculus	doublecortin-like kinase 1
1424270_at	A8IP62	Mus musculus	doublecortin-like kinase 1
1424270_at	Q8CCN4	Mus musculus	doublecortin-like kinase 1
1424270_at	Q80VB6	Mus musculus	doublecortin-like kinase 1
1424270_at	Q3UGP0	Mus musculus	doublecortin-like kinase 1
1424270_at	Q8VDT3	Mus musculus	doublecortin-like kinase 1
1424270_at	Q1EDH1	Mus musculus	doublecortin-like kinase 1
1424270_at	Q8CHG1	Mus musculus	doublecortin-like kinase 1
1428780_at	Q9DBC9	Mus musculus	threonine aldolase 1
1428780_at	Q6XPS7	Mus musculus	threonine aldolase 1
1422640_at	Q8CCK1	Mus musculus	protocadherin beta 9
1422640_at	Q925M0	Mus musculus	protocadherin beta 9
1422640_at	Q91XZ1	Mus musculus	protocadherin beta 9
1427819_at	Q4VBF6	Mus musculus	predicted gene 3655; B-cell leukemia/lymphoma 2
1427819_at	Q6NTH7	Mus musculus	predicted gene 3655; B-cell leukemia/lymphoma 2
1427819_at	P10418	Mus musculus	predicted gene 3655; B-cell leukemia/lymphoma 2
1427819_at	P10417	Mus musculus	predicted gene 3655; B-cell leukemia/lymphoma 2
1427819_at	Q8BQK4	Mus musculus	predicted gene 3655; B-cell leukemia/lymphoma 2
1421917_at	Q06BS2	Mus musculus	platelet derived growth factor receptor, alpha polypeptide
1421917_at	Q8CGH8	Mus musculus	platelet derived growth factor receptor, alpha polypeptide
1421917_at	Q62046	Mus musculus	platelet derived growth factor receptor, alpha polypeptide
1421917_at	Q3TQ37	Mus musculus	platelet derived growth factor receptor, alpha polypeptide
1421917_at	Q3UTU2	Mus musculus	platelet derived growth factor receptor, alpha polypeptide
1421917_at	Q8C4N3	Mus musculus	platelet derived growth factor receptor, alpha polypeptide
1421917_at	Q7TSJ3	Mus musculus	platelet derived growth factor receptor, alpha polypeptide
1421917_at	P26618	Mus musculus	platelet derived growth factor receptor, alpha polypeptide
1420847_a_at	A1YYM7	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYM8	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYM5	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYM6	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYN6	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYN7	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYN8	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYM9	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYN9	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYN2	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	Q61342	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYN3	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYN4	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYN5	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYM3	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYM4	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	O55141	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYN0	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYN1	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYP1	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	A1YYP0	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	Q00389	Mus musculus	fibroblast growth factor receptor 2
1420847_a_at	P21803	Mus musculus	fibroblast growth factor receptor 2
1424050_s_at	Q9JJ17	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q9QZM7	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q3TJ05	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q60830	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q9R1A2	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	P16092	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q8CBY7	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q8CIM9	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q01736	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q61562	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q60818	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q61565	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q80T10	Mus musculus	fibroblast growth factor receptor 1
1424050_s_at	Q8CFK8	Mus musculus	fibroblast growth factor receptor 1
1421662_a_at	Q99J74	Mus musculus	tumor suppressor candidate 3
1421662_a_at	Q8BTV1	Mus musculus	tumor suppressor candidate 3
1421662_a_at	Q8BMU5	Mus musculus	tumor suppressor candidate 3
1428667_at	Q3UJ53	Mus musculus	monoamine oxidase A
1428667_at	B1AX52	Mus musculus	monoamine oxidase A
1428667_at	Q64133	Mus musculus	monoamine oxidase A
1428667_at	Q3U2X5	Mus musculus	monoamine oxidase A
1428667_at	Q8K0Z8	Mus musculus	monoamine oxidase A
1428667_at	Q3TPD9	Mus musculus	monoamine oxidase A
1421923_at	Q3TTD6	Mus musculus	SH3-domain binding protein 5 (BTK-associated)
1421923_at	Q9Z131	Mus musculus	SH3-domain binding protein 5 (BTK-associated)
1421923_at	Q8VCZ0	Mus musculus	SH3-domain binding protein 5 (BTK-associated)
1421923_at	Q8C903	Mus musculus	SH3-domain binding protein 5 (BTK-associated)
1455626_at	O70154	Mus musculus	homeo box A9
1455626_at	O70155	Mus musculus	homeo box A9
1455626_at	P09631	Mus musculus	homeo box A9
1425516_at	Q8BXH6	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1425516_at	Q80XU6	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1425516_at	Q6PG10	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1425516_at	A2ALY1	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1425516_at	Q8C676	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1425516_at	Q8CGY8	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1425516_at	Q3TQV0	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1425516_at	Q91Y38	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1424254_at	Q9D103	Mus musculus	interferon induced transmembrane protein 1
1424254_at	Q8R2S7	Mus musculus	interferon induced transmembrane protein 1
1449130_at	Q6PG97	Mus musculus	CD1d1 antigen; CD1d2 antigen
1449130_at	P11609	Mus musculus	CD1d1 antigen; CD1d2 antigen
1449130_at	Q80XA2	Mus musculus	CD1d1 antigen; CD1d2 antigen
1449130_at	Q91XK9	Mus musculus	CD1d1 antigen; CD1d2 antigen
1449130_at	P11610	Mus musculus	CD1d1 antigen; CD1d2 antigen
1449130_at	Q7TMK5	Mus musculus	CD1d1 antigen; CD1d2 antigen
1419468_at	Q3TP72	Mus musculus	C-type lectin domain family 14, member a
1419468_at	Q9DC55	Mus musculus	C-type lectin domain family 14, member a
1419468_at	Q9D624	Mus musculus	C-type lectin domain family 14, member a
1419468_at	Q8VCP9	Mus musculus	C-type lectin domain family 14, member a
1419468_at	Q9CXA8	Mus musculus	C-type lectin domain family 14, member a
1425853_s_at	Q3UPQ1	Mus musculus	prolactin receptor
1425853_s_at	Q6I9G6	Mus musculus	prolactin receptor
1425853_s_at	Q8C5N1	Mus musculus	prolactin receptor
1425853_s_at	P15213	Mus musculus	prolactin receptor
1425853_s_at	Q3TNP6	Mus musculus	prolactin receptor
1425853_s_at	Q99JZ1	Mus musculus	prolactin receptor
1425853_s_at	Q8C9F9	Mus musculus	prolactin receptor
1425853_s_at	B9EIZ8	Mus musculus	prolactin receptor
1425853_s_at	Q62099	Mus musculus	prolactin receptor
1425853_s_at	Q4VA18	Mus musculus	prolactin receptor
1425853_s_at	Q3UEG6	Mus musculus	prolactin receptor
1425853_s_at	Q08501	Mus musculus	prolactin receptor
1425853_s_at	Q8C7G1	Mus musculus	prolactin receptor
1425853_s_at	P15212	Mus musculus	prolactin receptor
1450718_at	O88936	Mus musculus	SH2B adaptor protein 2
1450718_at	Q9JID9	Mus musculus	SH2B adaptor protein 2
1450718_at	Q6PG00	Mus musculus	SH2B adaptor protein 2
1422168_a_at	A2AII2	Mus musculus	brain derived neurotrophic factor
1422168_a_at	Q8CCH9	Mus musculus	brain derived neurotrophic factor
1422168_a_at	Q541P3	Mus musculus	brain derived neurotrophic factor
1422168_a_at	Q99NV8	Mus musculus	brain derived neurotrophic factor
1422168_a_at	Q8VHH4	Mus musculus	brain derived neurotrophic factor
1422168_a_at	P21237	Mus musculus	brain derived neurotrophic factor
1424029_at	Q8VD63	Mus musculus	TSPY-like 4
1424029_at	Q8BZN5	Mus musculus	TSPY-like 4
1424029_at	Q8BZJ5	Mus musculus	TSPY-like 4
1424029_at	Q8K0N1	Mus musculus	TSPY-like 4
1420388_at	O08762	Mus musculus	protease, serine, 12 neurotrypsin (motopsin)
1456377_x_at	Q8BGB5	Mus musculus	similar to epithelial protein lost in neoplasm; LIM domain containing 2
1456377_x_at	B1AR88	Mus musculus	similar to epithelial protein lost in neoplasm; LIM domain containing 2
1415907_at	Q3TSW4	Mus musculus	similar to Cyclin D3; cyclin D3
1415907_at	Q3TWY0	Mus musculus	similar to Cyclin D3; cyclin D3
1415907_at	P30282	Mus musculus	similar to Cyclin D3; cyclin D3
1415907_at	Q99KP2	Mus musculus	similar to Cyclin D3; cyclin D3
1415907_at	Q62391	Mus musculus	similar to Cyclin D3; cyclin D3
1418873_at	Q925N1	Mus musculus	sideroflexin 4
1418873_at	Q5FW99	Mus musculus	sideroflexin 4
1451191_at	P22935	Mus musculus	cellular retinoic acid binding protein II
1427672_a_at	Q3TPN3	Mus musculus	4lysine (K)-specific demethylase 6A
1427672_a_at	A2AL70	Mus musculus	4lysine (K)-specific demethylase 6A
1427672_a_at	Q7TSG4	Mus musculus	4lysine (K)-specific demethylase 6A
1427672_a_at	Q6DI80	Mus musculus	4lysine (K)-specific demethylase 6A
1427672_a_at	Q8R2W5	Mus musculus	4lysine (K)-specific demethylase 6A
1427672_a_at	O70546	Mus musculus	4lysine (K)-specific demethylase 6A
1427672_a_at	A2AID2	Mus musculus	4lysine (K)-specific demethylase 6A
1427672_a_at	Q3TRP6	Mus musculus	4lysine (K)-specific demethylase 6A
1427672_a_at	Q3TNW2	Mus musculus	4lysine (K)-specific demethylase 6A
1427247_at	Q8BXK2	Mus musculus	DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed
1427247_at	Q6ZQA8	Mus musculus	DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed
1427247_at	Q8R3R6	Mus musculus	DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed
1427247_at	Q7TME0	Mus musculus	DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed
1427247_at	Q8BV73	Mus musculus	DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed
1427247_at	B2RQ15	Mus musculus	DNA segment, Chr 3, Brigham & Women's Genetics 0562 expressed
1421539_at	Q08EF0	Mus musculus	zinc finger protein of the cerebellum 4
1421539_at	Q8C8J4	Mus musculus	zinc finger protein of the cerebellum 4
1421539_at	Q8C5L0	Mus musculus	zinc finger protein of the cerebellum 4
1421539_at	Q8BG91	Mus musculus	zinc finger protein of the cerebellum 4
1421539_at	Q61467	Mus musculus	zinc finger protein of the cerebellum 4
1417092_at	Q91WV4	Mus musculus	parathyroid hormone 1 receptor
1417092_at	P41593	Mus musculus	parathyroid hormone 1 receptor
1417092_at	Q62119	Mus musculus	parathyroid hormone 1 receptor
1417092_at	Q80WU8	Mus musculus	parathyroid hormone 1 receptor
1422449_s_at	Q8BP39	Mus musculus	reticulocalbin 2
1422449_s_at	Q8BP92	Mus musculus	reticulocalbin 2
1422449_s_at	A2RT07	Mus musculus	reticulocalbin 2
1422449_s_at	O70341	Mus musculus	reticulocalbin 2
1422449_s_at	Q3TE95	Mus musculus	reticulocalbin 2
1426546_at	A2AGE0	Mus musculus	testis-specific kinase 2
1426546_at	Q3UYM3	Mus musculus	testis-specific kinase 2
1426546_at	Q8VCT9	Mus musculus	testis-specific kinase 2
1426546_at	A2AGD9	Mus musculus	testis-specific kinase 2
1426546_at	Q8C0B6	Mus musculus	testis-specific kinase 2
1426546_at	Q8BKF0	Mus musculus	testis-specific kinase 2
1426546_at	A2AGD8	Mus musculus	testis-specific kinase 2
1460631_at	Q8BXH6	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1460631_at	Q80XU6	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1460631_at	Q6PG10	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1460631_at	A2ALY1	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1460631_at	Q8C676	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1460631_at	Q8CGY8	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1460631_at	Q3TQV0	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1460631_at	Q91Y38	Mus musculus	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)
1422117_s_at	Q6NXZ3	Mus musculus	KH domain containing, RNA binding, signal transduction associated 2
1422117_s_at	Q9WU01	Mus musculus	KH domain containing, RNA binding, signal transduction associated 2
1422117_s_at	Q8C837	Mus musculus	KH domain containing, RNA binding, signal transduction associated 2
1422117_s_at	Q3TQK4	Mus musculus	KH domain containing, RNA binding, signal transduction associated 2
1449885_at	Q3TS34	Mus musculus	transmembrane protein 47
1449885_at	Q9JJG6	Mus musculus	transmembrane protein 47
1449885_at	Q3V2X1	Mus musculus	transmembrane protein 47
1449885_at	Q3UZL4	Mus musculus	transmembrane protein 47
1449885_at	Q8C0H5	Mus musculus	transmembrane protein 47
1449885_at	B1AUN5	Mus musculus	transmembrane protein 47
1448755_at	O35206	Mus musculus	collagen, type XV, alpha 1
1448755_at	A2AJY7	Mus musculus	collagen, type XV, alpha 1
1448755_at	Q3UZ71	Mus musculus	collagen, type XV, alpha 1
1448755_at	A2AJY2	Mus musculus	collagen, type XV, alpha 1
1448755_at	A2AJY6	Mus musculus	collagen, type XV, alpha 1
1448755_at	A2AJY5	Mus musculus	collagen, type XV, alpha 1
1448755_at	Q9EQD9	Mus musculus	collagen, type XV, alpha 1
1448755_at	A2AJY4	Mus musculus	collagen, type XV, alpha 1
1448755_at	A2AJY3	Mus musculus	collagen, type XV, alpha 1
1417145_at	Q8R217	Mus musculus	nuclear transcription factor, X-box binding-like 1
1417145_at	Q8C3R6	Mus musculus	nuclear transcription factor, X-box binding-like 1
1417145_at	Q8K263	Mus musculus	nuclear transcription factor, X-box binding-like 1
1417145_at	Q9DAE1	Mus musculus	nuclear transcription factor, X-box binding-like 1
1417145_at	Q3ULV1	Mus musculus	nuclear transcription factor, X-box binding-like 1
1451857_a_at	Q8R116	Mus musculus	notum pectinacetylesterase homolog (Drosophila)
1451857_a_at	A2ABZ6	Mus musculus	notum pectinacetylesterase homolog (Drosophila)
1451857_a_at	A2ABZ5	Mus musculus	notum pectinacetylesterase homolog (Drosophila)
1437750_at	Q6F5E0	Mus musculus	transmembrane protein 158
1437750_at	B2RTM1	Mus musculus	transmembrane protein 158
1434881_s_at	Q3T9E3	Mus musculus	potassium channel tetramerisation domain containing 12
1434881_s_at	Q6WVG3	Mus musculus	potassium channel tetramerisation domain containing 12
1434881_s_at	Q69ZA6	Mus musculus	potassium channel tetramerisation domain containing 12
